roboflow_path,roboflow_rel_path,roboflow_split,match_path,match_rel_path,match_split,source,method,distance,decision
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3534230000-jpg_png_jpg.rf.b7cca45334e2b4712ff959802cea09cd.jpg,train/images/3534230000-jpg_png_jpg.rf.b7cca45334e2b4712ff959802cea09cd.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3534230000-jpg_png_jpg.rf.63112b3f82cb897f9f5b7281a3360660.jpg,train/images/3534230000-jpg_png_jpg.rf.63112b3f82cb897f9f5b7281a3360660.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3591920000-jpg_png_jpg.rf.9d6df199c767ceb5ca61b24e12be9dee.jpg,train/images/3591920000-jpg_png_jpg.rf.9d6df199c767ceb5ca61b24e12be9dee.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3591920000-jpg_png_jpg.rf.86d9fa2e127ba2f33ececa178c122f8f.jpg,train/images/3591920000-jpg_png_jpg.rf.86d9fa2e127ba2f33ececa178c122f8f.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3604640000-jpg_png_jpg.rf.fa0a1978ad519825d94790ea72d75271.jpg,train/images/3604640000-jpg_png_jpg.rf.fa0a1978ad519825d94790ea72d75271.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3604640000-jpg_png_jpg.rf.4fa5f4250f2f67c5e7d1268e819e1521.jpg,train/images/3604640000-jpg_png_jpg.rf.4fa5f4250f2f67c5e7d1268e819e1521.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3606690000-jpg_png_jpg.rf.d1e207e7e950cec40c23575f2f222caa.jpg,train/images/3606690000-jpg_png_jpg.rf.d1e207e7e950cec40c23575f2f222caa.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3606690000-jpg_png_jpg.rf.0c529deb5973bd22f6552b194d3e94be.jpg,train/images/3606690000-jpg_png_jpg.rf.0c529deb5973bd22f6552b194d3e94be.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3657330000-jpg_png_jpg.rf.db7d898289defa894a6cd7838e309782.jpg,train/images/3657330000-jpg_png_jpg.rf.db7d898289defa894a6cd7838e309782.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3657330000-jpg_png_jpg.rf.1fa2ed50605cde0ddcf21539ef33407a.jpg,train/images/3657330000-jpg_png_jpg.rf.1fa2ed50605cde0ddcf21539ef33407a.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3734190000-jpg_png_jpg.rf.b52e12cd713b84340d830c8a60995c59.jpg,train/images/3734190000-jpg_png_jpg.rf.b52e12cd713b84340d830c8a60995c59.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3734190000-jpg_png_jpg.rf.9d2f2a4ba410d19a722b7826fcf84345.jpg,train/images/3734190000-jpg_png_jpg.rf.9d2f2a4ba410d19a722b7826fcf84345.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3737510000-jpg_png_jpg.rf.d79556c6952d9335c7a7c75e140b9708.jpg,train/images/3737510000-jpg_png_jpg.rf.d79556c6952d9335c7a7c75e140b9708.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3737510000-jpg_png_jpg.rf.71fc828a25772951f79707305ff5e70c.jpg,train/images/3737510000-jpg_png_jpg.rf.71fc828a25772951f79707305ff5e70c.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3740180000-jpg_png_jpg.rf.be17179403b2a318c94426a044beb3be.jpg,train/images/3740180000-jpg_png_jpg.rf.be17179403b2a318c94426a044beb3be.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3740180000-jpg_png_jpg.rf.7e4c0b351fecb0f313258989f0a59a6a.jpg,train/images/3740180000-jpg_png_jpg.rf.7e4c0b351fecb0f313258989f0a59a6a.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3764780000-jpg_png_jpg.rf.bc78680433cf2e47b245583d105c8aa4.jpg,train/images/3764780000-jpg_png_jpg.rf.bc78680433cf2e47b245583d105c8aa4.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3764780000-jpg_png_jpg.rf.a4b65837f23f85e88bda24c4cf803d5b.jpg,train/images/3764780000-jpg_png_jpg.rf.a4b65837f23f85e88bda24c4cf803d5b.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3788230000-jpg_png_jpg.rf.85e4eed0f14938fb4f0b8f14284ced4e.jpg,train/images/3788230000-jpg_png_jpg.rf.85e4eed0f14938fb4f0b8f14284ced4e.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3788230000-jpg_png_jpg.rf.1c13603af67fa88cf4294ec261462c34.jpg,train/images/3788230000-jpg_png_jpg.rf.1c13603af67fa88cf4294ec261462c34.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3868080000-jpg_png_jpg.rf.2a1cf5c0ee9b197fb039c4b3f7b507bf.jpg,train/images/3868080000-jpg_png_jpg.rf.2a1cf5c0ee9b197fb039c4b3f7b507bf.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3868080000-jpg_png_jpg.rf.0887cee7c5a68397d14c2307cd8a784f.jpg,train/images/3868080000-jpg_png_jpg.rf.0887cee7c5a68397d14c2307cd8a784f.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3871420000-jpg_png_jpg.rf.fcb96df7688537a554542916e8378f93.jpg,train/images/3871420000-jpg_png_jpg.rf.fcb96df7688537a554542916e8378f93.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3871420000-jpg_png_jpg.rf.55a59349434338a46cbaa6372872250d.jpg,train/images/3871420000-jpg_png_jpg.rf.55a59349434338a46cbaa6372872250d.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3896880000-jpg_png_jpg.rf.8cc83af3b67b4131aab9b44c95f64f7f.jpg,train/images/3896880000-jpg_png_jpg.rf.8cc83af3b67b4131aab9b44c95f64f7f.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3896880000-jpg_png_jpg.rf.0b64de768dd52215afece35f68d7eae9.jpg,train/images/3896880000-jpg_png_jpg.rf.0b64de768dd52215afece35f68d7eae9.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3912690000-jpg_png_jpg.rf.80329762e89626e36ab49ded5b2c011f.jpg,train/images/3912690000-jpg_png_jpg.rf.80329762e89626e36ab49ded5b2c011f.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3912690000-jpg_png_jpg.rf.54242cc035bdf60c5b408197f7ecd4f7.jpg,train/images/3912690000-jpg_png_jpg.rf.54242cc035bdf60c5b408197f7ecd4f7.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3915090000-jpg_png_jpg.rf.c1d8afbe3414fdfde0fe6fc03905668c.jpg,train/images/3915090000-jpg_png_jpg.rf.c1d8afbe3414fdfde0fe6fc03905668c.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3915090000-jpg_png_jpg.rf.270fea263389af717c077edfda52b003.jpg,train/images/3915090000-jpg_png_jpg.rf.270fea263389af717c077edfda52b003.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3938010000-jpg_png_jpg.rf.bdd7c313700f6600f7cd42f65874f445.jpg,train/images/3938010000-jpg_png_jpg.rf.bdd7c313700f6600f7cd42f65874f445.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3938010000-jpg_png_jpg.rf.1edc7b26e851da3dc25794c5d5412e2f.jpg,train/images/3938010000-jpg_png_jpg.rf.1edc7b26e851da3dc25794c5d5412e2f.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3970360000-jpg_png_jpg.rf.07eea0fcc82aa69de29d71c07abbd2a8.jpg,train/images/3970360000-jpg_png_jpg.rf.07eea0fcc82aa69de29d71c07abbd2a8.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\3970360000-jpg_png_jpg.rf.0329a0301c05669a621054f3a65c3db7.jpg,train/images/3970360000-jpg_png_jpg.rf.0329a0301c05669a621054f3a65c3db7.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4027960000-jpg_png_jpg.rf.f2997b46008b4e7db9643016cfed4c5c.jpg,train/images/4027960000-jpg_png_jpg.rf.f2997b46008b4e7db9643016cfed4c5c.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4027960000-jpg_png_jpg.rf.b180f854ad324fc0a1091a7e9068ade2.jpg,train/images/4027960000-jpg_png_jpg.rf.b180f854ad324fc0a1091a7e9068ade2.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4037790000-jpg_png_jpg.rf.b1f1f09159e806e368a33d0d654374d1.jpg,train/images/4037790000-jpg_png_jpg.rf.b1f1f09159e806e368a33d0d654374d1.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4037790000-jpg_png_jpg.rf.7ebdd3291e4233e21fcef697860317ce.jpg,train/images/4037790000-jpg_png_jpg.rf.7ebdd3291e4233e21fcef697860317ce.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4048950000-jpg_png_jpg.rf.9104d01bae958a6f340eb9502ef2432a.jpg,train/images/4048950000-jpg_png_jpg.rf.9104d01bae958a6f340eb9502ef2432a.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4048950000-jpg_png_jpg.rf.33dae2fd6ef1a7dfa45dd96d3a41d5fc.jpg,train/images/4048950000-jpg_png_jpg.rf.33dae2fd6ef1a7dfa45dd96d3a41d5fc.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4070760000-jpg_png_jpg.rf.81bf99f214f31f50c9e0a9737e2e2925.jpg,train/images/4070760000-jpg_png_jpg.rf.81bf99f214f31f50c9e0a9737e2e2925.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4070760000-jpg_png_jpg.rf.57332d1ad9ea491b169f4830ce7d8cf0.jpg,train/images/4070760000-jpg_png_jpg.rf.57332d1ad9ea491b169f4830ce7d8cf0.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4090740000-jpg_png_jpg.rf.3b3be53aa8b1167ca9542ffdb6f62660.jpg,train/images/4090740000-jpg_png_jpg.rf.3b3be53aa8b1167ca9542ffdb6f62660.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4090740000-jpg_png_jpg.rf.1acb5dcb7fe959c0e813af6e39ed2e47.jpg,train/images/4090740000-jpg_png_jpg.rf.1acb5dcb7fe959c0e813af6e39ed2e47.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4092040000-jpg_png_jpg.rf.b744358f97ce6fd8e46869362a925a6c.jpg,train/images/4092040000-jpg_png_jpg.rf.b744358f97ce6fd8e46869362a925a6c.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4092040000-jpg_png_jpg.rf.1e1a994f1b1d5e5c926402e6d3344bf4.jpg,train/images/4092040000-jpg_png_jpg.rf.1e1a994f1b1d5e5c926402e6d3344bf4.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4106060000-jpg_png_jpg.rf.c013b6169167951023649ce96b12aab4.jpg,train/images/4106060000-jpg_png_jpg.rf.c013b6169167951023649ce96b12aab4.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4106060000-jpg_png_jpg.rf.76ef328281984404a12f77dbfe054bbf.jpg,train/images/4106060000-jpg_png_jpg.rf.76ef328281984404a12f77dbfe054bbf.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4110420000-jpg_png_jpg.rf.ef556aa327b5763e629ee5e57ae86202.jpg,train/images/4110420000-jpg_png_jpg.rf.ef556aa327b5763e629ee5e57ae86202.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4110420000-jpg_png_jpg.rf.abbdb858ae41c5150c40eb1c7ad9a883.jpg,train/images/4110420000-jpg_png_jpg.rf.abbdb858ae41c5150c40eb1c7ad9a883.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4143550000-jpg_png_jpg.rf.cbe11ea237738520faf9222467093823.jpg,train/images/4143550000-jpg_png_jpg.rf.cbe11ea237738520faf9222467093823.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4143550000-jpg_png_jpg.rf.68ac61f952bafd5d502aa5fa96e2f0a0.jpg,train/images/4143550000-jpg_png_jpg.rf.68ac61f952bafd5d502aa5fa96e2f0a0.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4164240000_jpg.rf.677a655d28ecfbd5bb608db077b17f1b.jpg,train/images/4164240000_jpg.rf.677a655d28ecfbd5bb608db077b17f1b.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4164240000_jpg.rf.4e3ade05916ebca7361bd6074c442972.jpg,train/images/4164240000_jpg.rf.4e3ade05916ebca7361bd6074c442972.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4166810000_jpg.rf.d30a8d5d0669c88947710d7dc1461c59.jpg,train/images/4166810000_jpg.rf.d30a8d5d0669c88947710d7dc1461c59.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4166810000_jpg.rf.17e1fbc1bd4c93e1c1e351586e9c16ab.jpg,train/images/4166810000_jpg.rf.17e1fbc1bd4c93e1c1e351586e9c16ab.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4180600000_jpg.rf.52abcbb157a600e8adea5590a8ebb0ad.jpg,train/images/4180600000_jpg.rf.52abcbb157a600e8adea5590a8ebb0ad.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\4180600000_jpg.rf.2b85b10a3a9341506e6673a9773cbec7.jpg,train/images/4180600000_jpg.rf.2b85b10a3a9341506e6673a9773cbec7.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\569080000-jpg_png_jpg.rf.4870f9362e70991264186315d264ea6c.jpg,train/images/569080000-jpg_png_jpg.rf.4870f9362e70991264186315d264ea6c.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\569080000-jpg_png_jpg.rf.448fd9a75d6059c86a1374346eb11999.jpg,train/images/569080000-jpg_png_jpg.rf.448fd9a75d6059c86a1374346eb11999.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\6074ee20-Heshmati_Sara_2022-06-12140912_jpg.rf.e4c4b5cfc11961994a06848b32927209.jpg,train/images/6074ee20-Heshmati_Sara_2022-06-12140912_jpg.rf.e4c4b5cfc11961994a06848b32927209.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\6074ee20-Heshmati_Sara_2022-06-12140912_jpg.rf.4e4ae0b74d48a70870043cb7e0fa19a0.jpg,train/images/6074ee20-Heshmati_Sara_2022-06-12140912_jpg.rf.4e4ae0b74d48a70870043cb7e0fa19a0.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\valid\images\62d5f2a7-NAZARI_TAGHI_2020-06-13184259_jpg.rf.16948d4d9d7b652fe2e28ccb2e811647.jpg,valid/images/62d5f2a7-NAZARI_TAGHI_2020-06-13184259_jpg.rf.16948d4d9d7b652fe2e28ccb2e811647.jpg,val,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\62d5f2a7-NAZARI_TAGHI_2020-06-13184259_jpg.rf.de01c154f3d5ac58fc3d5ad6567121cc.jpg,train/images/62d5f2a7-NAZARI_TAGHI_2020-06-13184259_jpg.rf.de01c154f3d5ac58fc3d5ad6567121cc.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\cropped_bhupinder-_2023-10-21124928_1_png.rf.bae4086120decdac6e5742e433063ce2.jpg,train/images/cropped_bhupinder-_2023-10-21124928_1_png.rf.bae4086120decdac6e5742e433063ce2.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\cropped_bhupinder-_2023-10-21124928_1_png.rf.59c8f8dc634c19e28e64405cda4eb06d.jpg,train/images/cropped_bhupinder-_2023-10-21124928_1_png.rf.59c8f8dc634c19e28e64405cda4eb06d.jpg,train,roboflow,sha256,exact,exclude
C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\cropped_Gursewak-singh_2023-10-26155350_1_png.rf.94da28d89696a4f96063200f98bcabf5.jpg,train/images/cropped_Gursewak-singh_2023-10-26155350_1_png.rf.94da28d89696a4f96063200f98bcabf5.jpg,train,C:\Pywork\dental\dental\data\raw\kaggle\dental_disease_panoramic_detection\YOLO\YOLO\train\images\cropped_Gursewak-singh_2023-10-26155350_1_png.rf.16b963d3a750a7f677450f875e491535.jpg,train/images/cropped_Gursewak-singh_2023-10-26155350_1_png.rf.16b963d3a750a7f677450f875e491535.jpg,train,roboflow,sha256,exact,exclude
