roboflow_path,roboflow_rel_path,roboflow_split,match_path,match_rel_path,match_split,source,method,distance,decision
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000166_d03ae694.jpg,level_1/patient_image_000166_d03ae694.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_cx_007732.jpg,base_test_base_cx_007732.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000175_ee6df398.jpg,level_1/patient_image_000175_ee6df398.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_umfih_1257.jpg,base_train_base_umfih_1257.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000177_95a9a504.jpg,level_1/patient_image_000177_95a9a504.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_72.png,base_train_base_test_72.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000195_99b7c83c.jpg,level_1/patient_image_000195_99b7c83c.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_010701.jpg,base_train_base_cx_010701.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000226_e281f557.jpg,level_1/patient_image_000226_e281f557.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_umfih_v25.jpg,base_test_base_umfih_v25.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000227_55be1c29.jpg,level_1/patient_image_000227_55be1c29.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_129.png,base_train_base_test_129.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000444_4592f458.jpg,level_1/patient_image_000444_4592f458.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_test_12.png,base_test_base_test_12.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000465_983a2516.jpg,level_1/patient_image_000465_983a2516.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\val\base_train_base_cx_011087.jpg,base_train_base_cx_011087.jpg,val,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000500_de8912d8.jpg,level_1/patient_image_000500_de8912d8.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_027979.jpg,base_train_base_cx_027979.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000504_3c7f34ec.jpg,level_1/patient_image_000504_3c7f34ec.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_test_12.png,base_test_base_test_12.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000507_a221a13c.jpg,level_1/patient_image_000507_a221a13c.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_val_base_cx_017073.jpg,base_val_base_cx_017073.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000508_f7a15f6f.jpg,level_1/patient_image_000508_f7a15f6f.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_test_118.png,base_test_base_test_118.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000511_9eb4c057.jpg,level_1/patient_image_000511_9eb4c057.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\val\base_val_base_cx_028308.jpg,base_val_base_cx_028308.jpg,val,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000512_3394ba22.jpg,level_1/patient_image_000512_3394ba22.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_210.png,base_train_base_test_210.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000513_5c47cd25.jpg,level_1/patient_image_000513_5c47cd25.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_137.png,base_train_base_test_137.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000516_912d996b.jpg,level_1/patient_image_000516_912d996b.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_val_base_test_19.png,base_val_base_test_19.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000517_8727624b.jpg,level_1/patient_image_000517_8727624b.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000520_7753c29b.jpg,level_1/patient_image_000520_7753c29b.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_168.png,base_train_base_test_168.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000522_1d00aca9.jpg,level_1/patient_image_000522_1d00aca9.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_205.png,base_train_base_test_205.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000526_401bc35c.jpg,level_1/patient_image_000526_401bc35c.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_val_base_test_19.png,base_val_base_test_19.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000528_55eaf23d.jpg,level_1/patient_image_000528_55eaf23d.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_205.png,base_train_base_test_205.png,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000529_dc5b599e.jpg,level_1/patient_image_000529_dc5b599e.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_umfih_1124.jpg,base_train_base_umfih_1124.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000531_cd6d4f9c.jpg,level_1/patient_image_000531_cd6d4f9c.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\val\base_train_base_cx_021101.jpg,base_train_base_cx_021101.jpg,val,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000533_91bc5b53.jpg,level_1/patient_image_000533_91bc5b53.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_cx_007859.jpg,base_test_base_cx_007859.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000534_005e53f2.jpg,level_1/patient_image_000534_005e53f2.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_25.png,base_train_base_test_25.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000535_44b5a8c9.jpg,level_1/patient_image_000535_44b5a8c9.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000537_fe1e9818.jpg,level_1/patient_image_000537_fe1e9818.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000540_f3a19119.jpg,level_1/patient_image_000540_f3a19119.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_cx_007859.jpg,base_test_base_cx_007859.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000551_53b8f0cc.jpg,level_1/patient_image_000551_53b8f0cc.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_val_base_test_19.png,base_val_base_test_19.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000555_565ba784.jpg,level_1/patient_image_000555_565ba784.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\test\base_train_base_test_45.png,base_train_base_test_45.png,test,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000558_fdcf2492.jpg,level_1/patient_image_000558_fdcf2492.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_umfih_v4.jpg,base_test_base_umfih_v4.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000562_a3567674.jpg,level_1/patient_image_000562_a3567674.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_test_214.png,base_test_base_test_214.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000565_563d2976.jpg,level_1/patient_image_000565_563d2976.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_val_base_cx_025778.jpg,base_val_base_cx_025778.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000569_1acf7257.jpg,level_1/patient_image_000569_1acf7257.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_umfih_v25.jpg,base_test_base_umfih_v25.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000570_3514f729.jpg,level_1/patient_image_000570_3514f729.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_46.png,base_train_base_test_46.png,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000571_5c273975.jpg,level_1/patient_image_000571_5c273975.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_021151.jpg,base_train_base_cx_021151.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000572_6d137e21.jpg,level_1/patient_image_000572_6d137e21.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_val_base_test_111.png,base_val_base_test_111.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000577_bc5aace6.jpg,level_1/patient_image_000577_bc5aace6.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_test_71.png,base_test_base_test_71.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000580_fb58b578.jpg,level_1/patient_image_000580_fb58b578.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\val\base_train_base_cx_016129.jpg,base_train_base_cx_016129.jpg,val,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000582_492951ef.jpg,level_1/patient_image_000582_492951ef.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000585_bdca74e0.jpg,level_1/patient_image_000585_bdca74e0.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_25.png,base_train_base_test_25.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000587_cea1c4ba.jpg,level_1/patient_image_000587_cea1c4ba.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_cx_021767.jpg,base_test_base_cx_021767.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000589_28416cf6.jpg,level_1/patient_image_000589_28416cf6.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_umfih_141.jpg,base_train_base_umfih_141.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000592_b37ad52e.jpg,level_1/patient_image_000592_b37ad52e.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\test\base_train_base_test_231.png,base_train_base_test_231.png,test,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000593_14b206e2.jpg,level_1/patient_image_000593_14b206e2.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000600_c839e11e.jpg,level_1/patient_image_000600_c839e11e.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_cx_024780.jpg,base_test_base_cx_024780.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000602_2b495970.jpg,level_1/patient_image_000602_2b495970.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_026224.jpg,base_train_base_cx_026224.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000603_ceccbfb6.jpg,level_1/patient_image_000603_ceccbfb6.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_umfih_141.jpg,base_train_base_umfih_141.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000605_1246abbb.jpg,level_1/patient_image_000605_1246abbb.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_011096.jpg,base_train_base_cx_011096.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000608_32c07746.jpg,level_1/patient_image_000608_32c07746.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000610_ee46a35a.jpg,level_1/patient_image_000610_ee46a35a.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_umfih_v54.jpg,base_test_base_umfih_v54.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000614_f2439032.jpg,level_1/patient_image_000614_f2439032.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\val\base_test_base_test_243.png,base_test_base_test_243.png,val,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000617_3cde53b6.jpg,level_1/patient_image_000617_3cde53b6.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_val_base_cx_027858.jpg,base_val_base_cx_027858.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000620_e9c656ad.jpg,level_1/patient_image_000620_e9c656ad.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_237.png,base_train_base_test_237.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000622_070cc0b5.jpg,level_1/patient_image_000622_070cc0b5.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_006536.jpg,base_train_base_cx_006536.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000630_c4a6d96b.jpg,level_1/patient_image_000630_c4a6d96b.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000632_e4c45dbd.jpg,level_1/patient_image_000632_e4c45dbd.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_113.png,base_train_base_test_113.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000638_8c410f94.jpg,level_1/patient_image_000638_8c410f94.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_028927.jpg,base_train_base_cx_028927.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000645_9c4dcbff.jpg,level_1/patient_image_000645_9c4dcbff.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_val_44.png,base_test_base_val_44.png,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000647_262f9013.jpg,level_1/patient_image_000647_262f9013.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_test_base_cx_027882.jpg,base_test_base_cx_027882.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000651_4dc31d8d.jpg,level_1/patient_image_000651_4dc31d8d.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_168.png,base_train_base_test_168.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000658_f79dd5c7.jpg,level_1/patient_image_000658_f79dd5c7.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_024727.jpg,base_train_base_cx_024727.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000666_675dce47.jpg,level_1/patient_image_000666_675dce47.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_umfih_1356.jpg,base_train_base_umfih_1356.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000667_dfa0686b.jpg,level_1/patient_image_000667_dfa0686b.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_test_155.png,base_train_base_test_155.png,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000674_59a55935.jpg,level_1/patient_image_000674_59a55935.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_022297.jpg,base_train_base_cx_022297.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000676_2be85690.jpg,level_1/patient_image_000676_2be85690.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\train\base_train_base_cx_016871.jpg,base_train_base_cx_016871.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\brar_bone_resorption\extracted\level_1\patient_image_000686_fd5f5f8e.jpg,level_1/patient_image_000686_fd5f5f8e.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical_zenodo_kaggle_6class_auto_v3\images\test\base_train_base_umfih_1338.jpg,base_train_base_umfih_1338.jpg,test,existing,dhash,7,exclude
