roboflow_path,roboflow_rel_path,roboflow_split,match_path,match_rel_path,match_split,source,method,distance,decision
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v6.jpg,test/images/v6.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v6.jpg,umfih_v6.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v60.png,test/images/v60.png,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_025281.jpg,cx_025281.jpg,train,existing,dhash,2,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v62.jpg,test/images/v62.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v62.jpg,umfih_v62.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v67.jpg,test/images/v67.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v67.jpg,umfih_v67.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v68.jpg,test/images/v68.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_811.jpg,umfih_811.jpg,train,existing,dhash,3,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v69.jpg,test/images/v69.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v69.jpg,umfih_v69.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v7.jpg,test/images/v7.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v7.jpg,umfih_v7.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v70.jpg,test/images/v70.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v70.jpg,umfih_v70.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v71.jpg,test/images/v71.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v71.jpg,umfih_v71.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v73.jpg,test/images/v73.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v73.jpg,umfih_v73.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v75.jpg,test/images/v75.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v75.jpg,umfih_v75.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v77.jpg,test/images/v77.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v77.jpg,umfih_v77.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v8.jpg,test/images/v8.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v8.jpg,umfih_v8.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v82.jpg,test/images/v82.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v82.jpg,umfih_v82.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v85.jpg,test/images/v85.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v85.jpg,umfih_v85.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v88.jpg,test/images/v88.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v88.jpg,umfih_v88.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v91.jpg,test/images/v91.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v91.jpg,umfih_v91.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v94.jpg,test/images/v94.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v94.jpg,umfih_v94.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test\images\v99.jpg,test/images/v99.jpg,test,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\umfih_v99.jpg,umfih_v99.jpg,test,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\134.jpg,test_alte_cabinete/Ext-validation/images/134.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_009788.jpg,cx_009788.jpg,train,existing,dhash,4,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\142.jpg,test_alte_cabinete/Ext-validation/images/142.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\cx_022825.jpg,cx_022825.jpg,test,existing,dhash,4,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\180.jpg,test_alte_cabinete/Ext-validation/images/180.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_025574.jpg,cx_025574.jpg,train,existing,dhash,4,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\22.jpg,test_alte_cabinete/Ext-validation/images/22.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\cx_022825.jpg,cx_022825.jpg,test,existing,dhash,4,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\9.jpg,test_alte_cabinete/Ext-validation/images/9.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_023085.jpg,cx_023085.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\99.jpg,test_alte_cabinete/Ext-validation/images/99.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_009683.jpg,cx_009683.jpg,train,existing,dhash,4,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1001.jpg,train/images/1001.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1001.jpg,umfih_1001.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1002.jpg,train/images/1002.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1002.jpg,umfih_1002.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1004.jpg,train/images/1004.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1004.jpg,umfih_1004.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1005.jpg,train/images/1005.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1005.jpg,umfih_1005.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1006.jpg,train/images/1006.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1006.jpg,umfih_1006.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1007.jpg,train/images/1007.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1007.jpg,umfih_1007.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1008.jpg,train/images/1008.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1008.jpg,umfih_1008.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1009.jpg,train/images/1009.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1009.jpg,umfih_1009.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\101.jpg,train/images/101.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_101.jpg,umfih_101.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1011.jpg,train/images/1011.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1011.jpg,umfih_1011.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1013.jpg,train/images/1013.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1403.jpg,umfih_1403.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1015.jpg,train/images/1015.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1015.jpg,umfih_1015.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1016.jpg,train/images/1016.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1016.jpg,umfih_1016.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1017.jpg,train/images/1017.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1017.jpg,umfih_1017.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1019.jpg,train/images/1019.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1019.jpg,umfih_1019.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\102.jpg,train/images/102.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_102.jpg,umfih_102.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1021.jpg,train/images/1021.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1021.jpg,umfih_1021.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1022.jpg,train/images/1022.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1022.jpg,umfih_1022.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1023.jpg,train/images/1023.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1023.jpg,umfih_1023.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1024.jpg,train/images/1024.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1024.jpg,umfih_1024.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1025.jpg,train/images/1025.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1025.jpg,umfih_1025.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1027.jpg,train/images/1027.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1027.jpg,umfih_1027.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1028.jpg,train/images/1028.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1028.jpg,umfih_1028.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1029.jpg,train/images/1029.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1029.jpg,umfih_1029.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\103.jpg,train/images/103.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_104.jpg,umfih_104.jpg,train,existing,dhash,2,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1031.jpg,train/images/1031.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1031.jpg,umfih_1031.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1032.jpg,train/images/1032.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1032.jpg,umfih_1032.jpg,train,existing,dhash,0,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1033.jpg,train/images/1033.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1033.jpg,umfih_1033.jpg,train,existing,dhash,0,exclude
