roboflow_path,roboflow_rel_path,roboflow_split,match_path,match_rel_path,match_split,source,method,distance,decision
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\11.jpg,test_alte_cabinete/Ext-validation/images/11.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\cx_019802.jpg,cx_019802.jpg,test,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\113.jpg,test_alte_cabinete/Ext-validation/images/113.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_942.jpg,umfih_942.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\114.jpg,test_alte_cabinete/Ext-validation/images/114.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_022366.jpg,cx_022366.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\119.jpg,test_alte_cabinete/Ext-validation/images/119.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_024111.jpg,cx_024111.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\123.jpg,test_alte_cabinete/Ext-validation/images/123.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_724.jpg,umfih_724.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\126.jpg,test_alte_cabinete/Ext-validation/images/126.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_020617.jpg,cx_020617.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\127.jpg,test_alte_cabinete/Ext-validation/images/127.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_307.jpg,umfih_307.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\129.jpg,test_alte_cabinete/Ext-validation/images/129.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1533.jpg,umfih_1533.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\130.jpg,test_alte_cabinete/Ext-validation/images/130.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_007400.jpg,cx_007400.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\131.jpg,test_alte_cabinete/Ext-validation/images/131.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_013847.jpg,cx_013847.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\132.jpg,test_alte_cabinete/Ext-validation/images/132.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_013157.jpg,cx_013157.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\135.jpg,test_alte_cabinete/Ext-validation/images/135.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1438.jpg,umfih_1438.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\137.jpg,test_alte_cabinete/Ext-validation/images/137.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_016460.jpg,cx_016460.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\138.jpg,test_alte_cabinete/Ext-validation/images/138.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_023183.jpg,cx_023183.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\15.jpg,test_alte_cabinete/Ext-validation/images/15.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_025116.jpg,cx_025116.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\150.jpg,test_alte_cabinete/Ext-validation/images/150.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_016669.jpg,cx_016669.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\152.jpg,test_alte_cabinete/Ext-validation/images/152.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\test_120.png,test_120.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\159.jpg,test_alte_cabinete/Ext-validation/images/159.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_009458.jpg,cx_009458.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\160.jpg,test_alte_cabinete/Ext-validation/images/160.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_000834.jpg,cx_000834.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\161.jpg,test_alte_cabinete/Ext-validation/images/161.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_010922.jpg,cx_010922.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\166.jpg,test_alte_cabinete/Ext-validation/images/166.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1293.jpg,umfih_1293.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\167.jpg,test_alte_cabinete/Ext-validation/images/167.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\test_197.png,test_197.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\169.jpg,test_alte_cabinete/Ext-validation/images/169.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_028600.jpg,cx_028600.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\176.jpg,test_alte_cabinete/Ext-validation/images/176.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1154.jpg,umfih_1154.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\177.jpg,test_alte_cabinete/Ext-validation/images/177.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1378.jpg,umfih_1378.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\178.jpg,test_alte_cabinete/Ext-validation/images/178.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_261.jpg,umfih_261.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\179.jpg,test_alte_cabinete/Ext-validation/images/179.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\val\umfih_1130.jpg,umfih_1130.jpg,val,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\19.jpg,test_alte_cabinete/Ext-validation/images/19.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_009458.jpg,cx_009458.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\23.jpg,test_alte_cabinete/Ext-validation/images/23.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_016899.jpg,cx_016899.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\24.jpg,test_alte_cabinete/Ext-validation/images/24.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_86.jpg,umfih_86.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\27.jpg,test_alte_cabinete/Ext-validation/images/27.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\test_112.png,test_112.png,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\28.jpg,test_alte_cabinete/Ext-validation/images/28.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_023183.jpg,cx_023183.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\29.jpg,test_alte_cabinete/Ext-validation/images/29.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_024111.jpg,cx_024111.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\3.jpg,test_alte_cabinete/Ext-validation/images/3.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_796.jpg,umfih_796.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\30.jpg,test_alte_cabinete/Ext-validation/images/30.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1531.jpg,umfih_1531.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\32.jpg,test_alte_cabinete/Ext-validation/images/32.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_008022.jpg,cx_008022.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\37.jpg,test_alte_cabinete/Ext-validation/images/37.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_013157.jpg,cx_013157.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\4.jpg,test_alte_cabinete/Ext-validation/images/4.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_007285.jpg,cx_007285.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\41.jpg,test_alte_cabinete/Ext-validation/images/41.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_015948.jpg,cx_015948.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\45.jpg,test_alte_cabinete/Ext-validation/images/45.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_026308.jpg,cx_026308.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\5.jpg,test_alte_cabinete/Ext-validation/images/5.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_132.jpg,umfih_132.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\58.jpg,test_alte_cabinete/Ext-validation/images/58.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_002056.jpg,cx_002056.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\6.jpg,test_alte_cabinete/Ext-validation/images/6.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1186.jpg,umfih_1186.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\61.jpg,test_alte_cabinete/Ext-validation/images/61.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_006639.jpg,cx_006639.jpg,train,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\63.jpg,test_alte_cabinete/Ext-validation/images/63.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1533.jpg,umfih_1533.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\65.jpg,test_alte_cabinete/Ext-validation/images/65.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_020617.jpg,cx_020617.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\66.jpg,test_alte_cabinete/Ext-validation/images/66.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_019889.jpg,cx_019889.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\67.jpg,test_alte_cabinete/Ext-validation/images/67.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_009908.jpg,cx_009908.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\69.jpg,test_alte_cabinete/Ext-validation/images/69.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_025407.jpg,cx_025407.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\7.jpg,test_alte_cabinete/Ext-validation/images/7.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_996.jpg,umfih_996.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\70.jpg,test_alte_cabinete/Ext-validation/images/70.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\cx_025609.jpg,cx_025609.jpg,test,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\72.jpg,test_alte_cabinete/Ext-validation/images/72.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1438.jpg,umfih_1438.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\74.jpg,test_alte_cabinete/Ext-validation/images/74.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_016490.jpg,cx_016490.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\75.jpg,test_alte_cabinete/Ext-validation/images/75.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\cx_006206.jpg,cx_006206.jpg,test,existing,dhash,5,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\78.jpg,test_alte_cabinete/Ext-validation/images/78.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\test_197.png,test_197.png,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\80.jpg,test_alte_cabinete/Ext-validation/images/80.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1474.jpg,umfih_1474.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\81.jpg,test_alte_cabinete/Ext-validation/images/81.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_013307.jpg,cx_013307.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\87.jpg,test_alte_cabinete/Ext-validation/images/87.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_014483.jpg,cx_014483.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\89.jpg,test_alte_cabinete/Ext-validation/images/89.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\test\cx_016075.jpg,cx_016075.jpg,test,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\92.jpg,test_alte_cabinete/Ext-validation/images/92.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_013013.jpg,cx_013013.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\93.jpg,test_alte_cabinete/Ext-validation/images/93.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_583.jpg,umfih_583.jpg,train,existing,dhash,8,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\96.jpg,test_alte_cabinete/Ext-validation/images/96.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_117.jpg,umfih_117.jpg,train,existing,dhash,6,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\98.jpg,test_alte_cabinete/Ext-validation/images/98.jpg,roboflow,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\cx_017049.jpg,cx_017049.jpg,train,existing,dhash,7,exclude
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\train\images\1003.jpg,train/images/1003.jpg,train,C:\Pywork\dental\dental\data\detection_hierarchical\images\train\umfih_1031.jpg,umfih_1031.jpg,train,existing,dhash,6,exclude
