path,rel_path,split,sha256,dhash,width,height
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\110.jpg,test_alte_cabinete/Ext-validation/images/110.jpg,roboflow,2db8d5e460142cf95ec1eae6ccbf91315e4e63291a28867548452e22ea254f0e,8712431775863475724,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\112.jpg,test_alte_cabinete/Ext-validation/images/112.jpg,roboflow,d1a694aaffb731a6b64175417a9592e7cb129c00be8127056d44621379a0e166,15336069733487946572,2398,1156
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\115.jpg,test_alte_cabinete/Ext-validation/images/115.jpg,roboflow,00e84999170229373519c105290fb5fd6f8c200a9498dd06affb936908d2f746,16745657277757460300,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\116.jpg,test_alte_cabinete/Ext-validation/images/116.jpg,roboflow,219d3d52705c58447b5bb74e3071fc52ecda5db7b236a8420603a1b73e5c9603,15326563782699461518,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\117.jpg,test_alte_cabinete/Ext-validation/images/117.jpg,roboflow,d84a9239a04dfc8b83ea1253d0dfd65dca58001a931dea2eaa6dd5ed297e9ca6,16765399782782603085,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\12.jpg,test_alte_cabinete/Ext-validation/images/12.jpg,roboflow,9f72d64b5da48282fa4fa11278ccb433c77bf33fb999154e2d008b462e572080,12317510640669428303,2710,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\120.jpg,test_alte_cabinete/Ext-validation/images/120.jpg,roboflow,7e834efe09253e75121d59e9ca4abccbea040cdc3c2989d34a39ca70c84455d8,15481357408444029454,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\121.jpg,test_alte_cabinete/Ext-validation/images/121.jpg,roboflow,011817a11a050e8f2c38d51e118709719f73e02168bcc3cc55229136ab758a27,5902165954161479501,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\122.jpg,test_alte_cabinete/Ext-validation/images/122.jpg,roboflow,ce787878db2b7e3b8420eb21ce7c85e014e6c9236a10df35c08f87c2628f328f,14615496542089056079,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\125.jpg,test_alte_cabinete/Ext-validation/images/125.jpg,roboflow,647658d949f52baac22db3c9b6643255bbb7f37aa690e4fd00365d388b214672,13468162819470560910,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\128.jpg,test_alte_cabinete/Ext-validation/images/128.jpg,roboflow,4b5db28c918bd622d0b04e13d541252286d661c1839c57c325cf58d5466f9cfa,17493263168408595277,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\136.jpg,test_alte_cabinete/Ext-validation/images/136.jpg,roboflow,ee51562ed70c15eb4e3a99f0ee8b5ebf0c42a0a867159b4134c3d46c4b8bb135,7625920361995643727,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\139.jpg,test_alte_cabinete/Ext-validation/images/139.jpg,roboflow,373fb3ebfdd4bbefe153152d57d3e1c2ac422f1de4c30b613c6fff3fbc975546,8204701814924421774,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\14.jpg,test_alte_cabinete/Ext-validation/images/14.jpg,roboflow,0c14626ff56b95cafcbd8a4708a4c2236580d040e9f47283668af9b515d9c0a6,3776493215963355979,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\140.jpg,test_alte_cabinete/Ext-validation/images/140.jpg,roboflow,affd476f898b5f9e0093c8618dc4a04a02e18f093eb716797f18f870e5be0447,10292016708208791054,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\141.jpg,test_alte_cabinete/Ext-validation/images/141.jpg,roboflow,31944fb1bd40307eb52e62e7b787927c149eb96782b255b7732970f90405ba5d,7842056312919371599,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\143.jpg,test_alte_cabinete/Ext-validation/images/143.jpg,roboflow,28984f26a535c203eebd78612053c8488643584424356c0bb0f44100dd79c90b,15466192998416229006,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\144.jpg,test_alte_cabinete/Ext-validation/images/144.jpg,roboflow,96c1f5126e2807f76f26a862b6f1daa6dc51bac07d35bb93a03afba4edcfaffd,15017691141081016846,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\146.jpg,test_alte_cabinete/Ext-validation/images/146.jpg,roboflow,8872eb1b12f42c6e6eea0decd5da67f309d8eb563b752220790487e6b931cd15,6175807926544010894,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\147.jpg,test_alte_cabinete/Ext-validation/images/147.jpg,roboflow,8c57df099492e3420869400f3d4378311a01809dbdd102f2d4d3bd3a94d74cab,16746813584825339725,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\149.jpg,test_alte_cabinete/Ext-validation/images/149.jpg,roboflow,bc2697f4f203b0539699e43454fb61bb8c8ec3c6923696324d7ffbe086f4dd71,15620218620710956877,2756,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\153.jpg,test_alte_cabinete/Ext-validation/images/153.jpg,roboflow,c3e17f5ba6435473a971c63270994c9482c19a29736f782b95876becb967ee90,7307627569562684046,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\154.jpg,test_alte_cabinete/Ext-validation/images/154.jpg,roboflow,e4ae2eed0f65814ebda1fb236dec0c5aafb6814ad8e81e775dbd93f106fc72cf,15058019043605949260,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\155.jpg,test_alte_cabinete/Ext-validation/images/155.jpg,roboflow,7ffb21e09b5970e2eda0693cb48999be8967f785a6ac44d50e7d22f36e007b13,10856723559862185741,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\156.jpg,test_alte_cabinete/Ext-validation/images/156.jpg,roboflow,f84cbd0757edbd3a1f3ce33d7ca94fe058c57a022c12b6ca4c0c4085f9743913,17619975553931620109,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\158.jpg,test_alte_cabinete/Ext-validation/images/158.jpg,roboflow,1cfb8ce7aaab627fb97dc12bb6fc99c50d4353068e0a6e05196ea17f39817654,17349148441758572230,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\16.jpg,test_alte_cabinete/Ext-validation/images/16.jpg,roboflow,274784dffcc2422ba48df0642fab67e8fdabbb1da46352b2531bf06c4617754d,3089634865070116429,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\162.jpg,test_alte_cabinete/Ext-validation/images/162.jpg,roboflow,72c284f75edc8160b8cec73c488c59e9a46eb6a053aaffbe2f9ccd87fbc84fc1,14470231279824711501,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\163.jpg,test_alte_cabinete/Ext-validation/images/163.jpg,roboflow,490cc8c03e2161033cf99bb8843c76861eeb7e13e171dd1d2e50fd4b6ff558af,10728934039806095213,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\164.jpg,test_alte_cabinete/Ext-validation/images/164.jpg,roboflow,938eb4bbfc0306a04bf2b0b9b83f90aa29e877266787adb6f2063cd23b814a8b,7625945041951468430,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\165.jpg,test_alte_cabinete/Ext-validation/images/165.jpg,roboflow,84019b7da9e801df7ed648585eb012d2622ffbfe271532f57caddd8b979c2d95,3952151210532342541,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\168.jpg,test_alte_cabinete/Ext-validation/images/168.jpg,roboflow,a271cf3da875a568774527dcaea0888e90b917d297fe1923509bafaa207898f0,16768777417725783373,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\17.jpg,test_alte_cabinete/Ext-validation/images/17.jpg,roboflow,cf26753c3060191466c9599bbae68f347a209ba07d2cc65ed82f8b05f99b8b64,10153555206775442380,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\170.jpg,test_alte_cabinete/Ext-validation/images/170.jpg,roboflow,cf01abd7f3bc31b434993472d6aac887b3d0acab5b1796f3bf3fec6975e73322,15318476715396534095,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\171.jpg,test_alte_cabinete/Ext-validation/images/171.jpg,roboflow,6104b3019006a828ce43000d48fec0e59fd7e7a9692437298db9d3bf1676e5d6,10515048123177577293,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\173.jpg,test_alte_cabinete/Ext-validation/images/173.jpg,roboflow,22d52e1802222ca9563d9c3a4546f49d94fd7c1279d2979c96561c80d54080c6,15601786999175581517,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\174.jpg,test_alte_cabinete/Ext-validation/images/174.jpg,roboflow,4f6ee41ce43e622bf6421cdfb469502737512d09c743c41cd9c40622640dae9c,15607899438755450572,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\175.jpg,test_alte_cabinete/Ext-validation/images/175.jpg,roboflow,f2ae1ea5c397aaa4ad7713c503a425924b3cbfdfef8aab6f217f3b998fe95e7d,17647613356779736716,2775,1478
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\18.jpg,test_alte_cabinete/Ext-validation/images/18.jpg,roboflow,ede4d364b834ab72b2690792b09974b2af29c2c9e640546bbdfc4517256eb499,15476783493875960462,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\2.jpg,test_alte_cabinete/Ext-validation/images/2.jpg,roboflow,509c7d914eb6cf14c3a36b6834cba04c6e876ac73b4848e0530a4717c7a577f7,15343920654473399887,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\20.jpg,test_alte_cabinete/Ext-validation/images/20.jpg,roboflow,73534b89851d085300061f865f8e01c4e74b9b3eed9b5f1859b3d9924a864f8b,10585946952286472780,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\25.jpg,test_alte_cabinete/Ext-validation/images/25.jpg,roboflow,987aa122f88f9a5c7d60e79f1a88b6f921f28bbf4d4c4db38a912c3abd7cf71d,17169002308519669647,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\26.jpg,test_alte_cabinete/Ext-validation/images/26.jpg,roboflow,9aed19e9d388a400d8a178bf5e14e0cd559064afd2f7d681684883d585fe87d7,15331535824007941709,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\31.jpg,test_alte_cabinete/Ext-validation/images/31.jpg,roboflow,97e66b41f3d7a7c8616f279c212dab1ce9ff26b2e568449fe9484dea6869e969,8202359655518382862,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\33.jpg,test_alte_cabinete/Ext-validation/images/33.jpg,roboflow,854abe9bcbe89470c7f5523a8b249f3af8f4cf55522a07e071f582af06f66a99,17622211040385904270,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\34.jpg,test_alte_cabinete/Ext-validation/images/34.jpg,roboflow,5c155e315c5c101e36d6d59cdc2a82dd5e68a2f087222b9f7f5caff4734e131d,7544842395417382862,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\35.jpg,test_alte_cabinete/Ext-validation/images/35.jpg,roboflow,4a8a9412c81f5c4e1fda9fb32ab49adcc6ccacc9feef7cf95fbce9044db21e68,5605903376528787788,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\38.jpg,test_alte_cabinete/Ext-validation/images/38.jpg,roboflow,40738c682c3ac00b33986984d15b0c8cb26642cb0d7f8d85c9e6257d920adac0,12740835877621279564,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\39.jpg,test_alte_cabinete/Ext-validation/images/39.jpg,roboflow,012a64b68bc33477371bf3be072e009a0602d97e0ef29678191ad6ee2a4da990,3733744360180845198,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\40.jpg,test_alte_cabinete/Ext-validation/images/40.jpg,roboflow,95d104eaf38855160ff064dd37d29ea23f965683a0b7f3732c365e1b43347056,16785072536532102991,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\44.jpg,test_alte_cabinete/Ext-validation/images/44.jpg,roboflow,f419bee0948363d17d1e1c4d47ce27180a355c4ebc05ad53353a3eb4909448f9,17926167469524454989,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\47.jpg,test_alte_cabinete/Ext-validation/images/47.jpg,roboflow,8a5698e192dde5d00298d7a3f5d2f74808f63b85536690887c66e1ce1fb7a661,11882968132621606542,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\48.jpg,test_alte_cabinete/Ext-validation/images/48.jpg,roboflow,baa4807ef0eb3db0fed8310c009e852ed09df608d5ffbebdbee54598c1dabf30,15309399574264319630,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\49.jpg,test_alte_cabinete/Ext-validation/images/49.jpg,roboflow,677a9a1916f30c77f6721992cbc7c3fcb264960b7c40078faa8d60ba69814b08,10874192877156994698,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\50.jpg,test_alte_cabinete/Ext-validation/images/50.jpg,roboflow,99f4744b3250d62f7cc8c8963e9892520ec7976a1f169b1d19246eab8f736d41,16921306390137081421,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\51.jpg,test_alte_cabinete/Ext-validation/images/51.jpg,roboflow,c63f96e7f5c32fa88244274f6158a668b45fa90282439b0bd93e310c893058b6,15317335369343250253,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\52.jpg,test_alte_cabinete/Ext-validation/images/52.jpg,roboflow,6b0bc7209e7b270eedbae1bde00654d8f305ebcde251c8352b2be8a639371b78,3878435786697903820,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\54.jpg,test_alte_cabinete/Ext-validation/images/54.jpg,roboflow,411c6fbc2fea2b6cb986e7c35f13a4271083652fa1f3632e24fe9ac33a7df585,14619967085307695052,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\59.jpg,test_alte_cabinete/Ext-validation/images/59.jpg,roboflow,7c45c804ba998a9df0b86d873935b1c1480127507c8b63ae5fb4661e74fd2ac7,15316366545214180238,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\60.jpg,test_alte_cabinete/Ext-validation/images/60.jpg,roboflow,59a437c9bc0d46e2d7f171a42457488ce961ecc35689f4d332001d497bf14eec,15325374775294627689,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\62.jpg,test_alte_cabinete/Ext-validation/images/62.jpg,roboflow,0de7185b213e8d52cec360015a2859c8ea3be23e437e293de549cd08680e19be,10876409352561560335,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\68.jpg,test_alte_cabinete/Ext-validation/images/68.jpg,roboflow,bcc46b90d50c4633f767358b655d9c13e65cb8e4c9558dbf266d4fe3d586fe95,14473502862676135372,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\76.jpg,test_alte_cabinete/Ext-validation/images/76.jpg,roboflow,0b6aaed9314f95dda9e5f8076727f3b082be3f4367823959b6d7070d87a4d466,14469096514549878287,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\77.jpg,test_alte_cabinete/Ext-validation/images/77.jpg,roboflow,73e0ecb703e92f2d27cdd7d3bb1c64607a77a79020d92926c1d0d0a3a2a37ff6,12166639915384609422,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\8.jpg,test_alte_cabinete/Ext-validation/images/8.jpg,roboflow,7a709197f1e40837f73646b91f0e0e6863703f72e17499fba286e55d529d094d,15632142234860334925,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\82.jpg,test_alte_cabinete/Ext-validation/images/82.jpg,roboflow,5cf9ccc4316d7b84fad5db31f9e7d28f9fdd09a133acf5938f17aefbb9a77908,12168891851439024911,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\86.jpg,test_alte_cabinete/Ext-validation/images/86.jpg,roboflow,4d888680e31614c01ed25b8c4ffa212209ca8e463c02dda4be57e4a8e2dc7cba,14761861395178524013,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\91.jpg,test_alte_cabinete/Ext-validation/images/91.jpg,roboflow,acb66762cac51cfce150565ec3ce29f782d93864d8710d58b64711f7f5f4d2c6,16773245643705224461,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\94.jpg,test_alte_cabinete/Ext-validation/images/94.jpg,roboflow,6abdee34cda173c8f22a93815509491531c0bc686c315060c5661a75b20f13e4,4244878556622655116,2760,1504
C:\Pywork\dental\dental\data\raw\zenodo\panoramic_radiography_yolo_dataset_14_classes\test_alte_cabinete\Ext-validation\images\95.jpg,test_alte_cabinete/Ext-validation/images/95.jpg,roboflow,5efb82d7679750e4b0f9bdcb97320860c3aa16e3e178067b1394f96269e46da7,14171326176784239949,2760,1504
